entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-01-07 07:00:00,2026-01-07 07:30:00,2026-01,2026-01-07,7,sell,0.01,92560.51,92764.03,-2.03,178.05,30.0,manual/exit_loss,SBTC,PB,S70,0,,,,,unknown,SBTC|PB|S70|S,,0.005200000000041172
2026-01-11 15:30:00,2026-01-11 15:43:31,2026-01,2026-01-11,15,buy,0.01,90864.22,90677.09,-1.87,162.11,13.516666666666667,sl,SBTC,PB,S69,0,,,,,unknown,SBTC|PB|S69|B,sl 90682.74,0.0013000000000464862
2026-01-01 00:45:00,2026-01-01 01:07:23,2026-01,2026-01-01,0,sell,0.01,87599.19,87779.27,-1.8,148.2,22.383333333333333,sl,SBTC,PB,S74,0,,,,,unknown,SBTC|PB|S74|S,sl 87779.19,0.0008000000000174534
2026-01-05 15:45:00,2026-01-06 03:45:00,2026-01,2026-01-05,15,buy,0.01,93845.13,93764.28,-0.81,190.86,720.0,manual/exit_loss,SBTC,BO,S93,0,,,,,unknown,SBTC|BO|S93|B,,0.0014999999999418812
2026-01-07 21:45:00,2026-01-07 22:08:36,2026-01,2026-01-07,21,sell,0.01,91025.31,91011.36,0.14,190.93,23.6,sl,SBTC,PB,S73,0,,,,,unknown,SBTC|PB|S73|S,sl 91007.31,0.000500000000029116
2026-01-05 21:45:00,2026-01-05 22:53:29,2026-01,2026-01-05,21,buy,0.01,94094.71,94112.42,0.17,191.81,68.48333333333333,sl,SBTC,PB,S85,0,,,,,unknown,SBTC|PB|S85|B,sl 94112.71,0.007099999999918505
2026-01-11 09:00:00,2026-01-11 13:44:37,2026-01,2026-01-11,9,buy,0.01,90681.72,90699.61,0.18,163.98,284.6166666666667,sl,SBTC,PB,S71,0,,,,,unknown,SBTC|PB|S71|B,sl 90699.72,0.0011000000000058185
2026-01-03 16:15:00,2026-01-03 17:07:42,2026-01,2026-01-03,16,buy,0.02,89990.05,90001.03,0.22,159.81,52.7,sl,SBTC,PB,S82,0,,,,,unknown,SBTC|PB|S82|B,sl 90008.05,0.00040000000008147407
2026-01-03 07:45:00,2026-01-03 08:58:34,2026-01,2026-01-03,7,buy,0.01,89535.36,89609.43,0.74,166.2,73.56666666666666,sl,SBTC,RV,S68,0,,,,,unknown,SBTC|RV|S68|B,sl 89613.10,0.0006999999999243167
2026-01-09 11:30:00,2026-01-09 12:49:59,2026-01,2026-01-09,11,sell,0.01,90462.86,90384.87,0.78,199.04,79.98333333333333,sl,SBTC,PB,S69,0,,,,,unknown,SBTC|PB|S69|S,sl 90384.80,9.999999994758646e-05
2026-01-02 06:00:00,2026-01-02 07:27:11,2026-01,2026-01-02,6,buy,0.01,88675.71,88776.53,1.01,154.91,87.18333333333334,sl,SBTC,PB,S77,0,,,,,unknown,SBTC|PB|S77|B,sl 88781.27,0.001800000000075741
2026-01-12 18:00:00,2026-01-12 20:26:40,2026-01,2026-01-12,18,buy,0.01,91463.68,91617.88,1.54,163.76,146.66666666666666,sl,SBTC,PB,S85,0,,,,,unknown,SBTC|PB|S85|B,sl 91621.98,0.002000000000116353
